borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_sqft,gross_sqft,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,borough_name,source_file,tax_class_as_of_final_roll_17/18,building_class_as_of_final_roll_17/18,tax_class_as_of_final_roll_18/19,building_class_as_of_final_roll_18/19,borough_str,pop_density,avg_income,gdp_local,dist_center,amenity_score,is_residential,price_per_sqft_real,sale_date_parsed,sale_month,borough_clean,sale_year,building_age
2.0,BEDFORD PARK/NORWOOD     ,03  THREE FAMILY HOMES                      ,1,3322.0,46.0, ,C0,3161 VILLA AVENUE                        ,            ,10468.0,3.0,0.0,3.0,2000.0,3000.0,1930.0,1.0,C0,0.0,2009-07-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.0,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,03  THREE FAMILY HOMES                      ,1,3326.0,27.0, ,C0,82 EAST 208TH STREET                     ,            ,10467.0,3.0,0.0,3.0,5000.0,4500.0,1915.0,1.0,C0,0.0,2009-01-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.0,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,03  THREE FAMILY HOMES                      ,1,3334.0,49.0, ,C0,3049 PERRY AVENUE                        ,            ,10467.0,3.0,0.0,3.0,2500.0,3735.0,1915.0,1.0,C0,148874.0,2009-07-01,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,39.85917001338688,2009-01-07,1.0,2,2009.0,94.0
2.0,BEDFORD PARK/NORWOOD     ,03  THREE FAMILY HOMES                      ,1,3335.0,123.0, ,C0,3183 ROCHAMBEAU AVENUE                   ,            ,10467.0,3.0,0.0,3.0,7125.0,4279.0,1930.0,1.0,C0,555000.0,2009-10-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,129.70320168263612,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,03  THREE FAMILY HOMES                      ,1,3343.0,181.0, ,C0,287 RESERVOIR PLACE                      ,            ,10467.0,3.0,0.0,3.0,3751.0,3741.0,1920.0,1.0,C0,400000.0,2009-08-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,106.92328254477412,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,03  THREE FAMILY HOMES                      ,1,3343.0,181.0, ,C0,287 RESERVOIR PLACE                      ,            ,10467.0,3.0,0.0,3.0,3751.0,3741.0,1920.0,1.0,C0,224000.0,2009-01-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,59.87703822507351,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,03  THREE FAMILY HOMES                      ,1,3349.0,15.0, ,C0,3148 HULL AVENUE                         ,            ,10467.0,3.0,0.0,3.0,2500.0,3498.0,1920.0,1.0,C0,577700.0,2009-07-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,165.15151515151516,2009-02-07,2.0,2,2009.0,89.0
2.0,BEDFORD PARK/NORWOOD     ,03  THREE FAMILY HOMES                      ,1,3355.0,41.0, ,C0,3279 PARKSIDE PLACE                      ,            ,10467.0,3.0,0.0,3.0,2250.0,3872.0,1920.0,1.0,C0,350000.0,2009-12-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,90.39256198347108,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,04  TAX CLASS 1 CONDOS                      ,1A,3355.0,1001.0, ,R3,3241 PARKSIDE PLACE                      ,1A          ,10467.0,1.0,0.0,1.0,0.0,0.0,2007.0,1.0,R3,350000.0,2009-09-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,04  TAX CLASS 1 CONDOS                      ,1A,3355.0,1002.0, ,R3,3241 PARKSIDE PLACE                      ,2B          ,10467.0,1.0,0.0,1.0,0.0,0.0,2007.0,1.0,R3,294060.0,2009-10-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,04  TAX CLASS 1 CONDOS                      ,1A,3355.0,1008.0, ,R3,3245 PARKSIDE PLACE                      ,2B          ,10467.0,1.0,0.0,1.0,0.0,0.0,2007.0,1.0,R3,299130.0,2009-10-16,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,04  TAX CLASS 1 CONDOS                      ,1A,3355.0,1011.0, ,R3,3247 PARKSIDE PLACE                      ,2B          ,10467.0,1.0,0.0,1.0,0.0,0.0,2007.0,1.0,R3,299130.0,2009-10-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,05  TAX CLASS 1 VACANT LAND                 ,  ,3277.0,25.0, ,  ,EAST 195 STREET                          ,            ,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,V0,280000.0,2009-06-10,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-10-06,10.0,2,2009.0,200.0
2.0,BEDFORD PARK/NORWOOD     ,05  TAX CLASS 1 VACANT LAND                 ,  ,3277.0,125.0, ,  ,EAST 195 STREET                          ,            ,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,V0,0.0,2009-06-10,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-10-06,10.0,2,2009.0,200.0
2.0,BEDFORD PARK/NORWOOD     ,05  TAX CLASS 1 VACANT LAND                 ,  ,3283.0,28.0, ,  ,2736 MARION AVENUE                       ,            ,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,V0,0.0,2009-04-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,05  TAX CLASS 1 VACANT LAND                 ,1B,3335.0,41.0, ,V0,245 E MOSHOLU PARKWAY N                  ,            ,10467.0,0.0,0.0,0.0,8062.0,0.0,0.0,1.0,V0,1050000.0,2009-04-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2,3290.0,65.0, ,C1,319 EAST 197TH STREET                    ,            ,10458.0,30.0,0.0,30.0,6250.0,28751.0,1913.0,2.0,C1,0.0,2009-07-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,9.5,,0.0,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2,3292.0,34.0, ,C1,326 EAST 201ST STREET                    ,            ,10458.0,32.0,0.0,32.0,7035.0,28555.0,1930.0,2.0,C1,2500000.0,2009-05-05,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,9.8,,87.55034144633164,2009-05-05,5.0,2,2009.0,79.0
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2A,3292.0,67.0, ,C2,309 BEDFORD PARK BOULEVA                 ,            ,10458.0,5.0,0.0,5.0,2519.0,7400.0,1910.0,2.0,C2,680000.0,2009-06-01,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.75,,91.89189189189187,2009-01-06,1.0,2,2009.0,99.0
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2,3303.0,43.0, ,C5,247 BEDFORD PARK BLVD                    ,            ,10458.0,17.0,0.0,17.0,2500.0,3969.0,1909.0,2.0,C5,400000.0,2009-09-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,7.55,,100.78105316200556,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2,3304.0,170.0, ,C1,2801 VALENTINE AVENUE                    ,            ,10458.0,16.0,0.0,16.0,2950.0,25839.0,1912.0,2.0,C1,0.0,2009-05-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,7.4,,0.0,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2A,3311.0,13.0, ,C2,20 EAST 205 STREET                       ,            ,10468.0,6.0,0.0,6.0,2008.0,4300.0,1925.0,2.0,C2,312869.0,2009-08-31,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.9,,72.76023255813953,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2,3311.0,38.0, ,C7,3184 VILLA AVENUE                        ,            ,10468.0,20.0,2.0,22.0,6158.0,16000.0,1913.0,2.0,C7,1200000.0,2009-12-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,8.3,,75.0,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2,3326.0,8.0, ,C1,111 E MOSHOLU PARKWAY N                  ,            ,10467.0,63.0,0.0,63.0,12500.0,48834.0,1925.0,2.0,C1,3400000.0,2009-07-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,69.62362288569439,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2,3326.0,113.0, ,C1,25 EAST MOSHOLU PARKWAY                  ,            ,10467.0,54.0,0.0,54.0,10000.0,48840.0,1925.0,2.0,C1,3200000.0,2009-02-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,65.52006552006551,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2A,3336.0,67.0, ,C3,108 EAST 208 STREET                      ,            ,10467.0,4.0,0.0,4.0,3822.0,3496.0,1925.0,2.0,C3,0.0,2009-07-01,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.6,,0.0,2009-01-07,1.0,2,2009.0,84.0
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2A,3344.0,71.0, ,C3,3519 TRYON AVENUE                        ,            ,10467.0,4.0,0.0,4.0,2500.0,3485.0,1920.0,2.0,C3,0.0,2009-02-12,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.6,,0.0,2009-12-02,12.0,2,2009.0,89.0
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2B,3349.0,14.0, ,C1,3144 HULL AVENUE                         ,            ,10467.0,8.0,0.0,8.0,2500.0,5780.0,2010.0,2.0,C1,140000.0,2009-04-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.2,,24.22145328719723,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,07  RENTALS - WALKUP APARTMENTS             ,2,3350.0,19.0, ,C1,3232 HULL AVENUE                         ,            ,10467.0,47.0,0.0,47.0,10323.0,38945.0,1925.0,2.0,C1,3000000.0,2009-04-01,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,77.03171138785467,2009-01-04,1.0,2,2009.0,84.0
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3283.0,25.0, ,D1,2732 MARION AVENUE                       ,            ,10458.0,33.0,0.0,33.0,10054.0,33947.0,2007.0,2.0,D1,0.0,2009-04-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,9.95,,0.0,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3304.0,146.0, ,D1,2830 GRAND CONCOURSE                     ,            ,10458.0,73.0,0.0,73.0,14614.0,80889.0,1931.0,2.0,D1,5400000.0,2009-12-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,66.75815005748619,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3306.0,53.0, ,D1,211 BEDFORD PARK BOULEVA                 ,            ,10458.0,54.0,0.0,54.0,14052.0,60775.0,1927.0,2.0,D1,3450000.0,2009-10-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,56.76676264911559,2009-09-10,9.0,2,2009.0,82.0
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3318.0,7.0, ,D1,5 EAST 196TH STREET                      ,            ,10468.0,50.0,0.0,50.0,10000.0,51896.0,1941.0,2.0,D1,3412500.0,2009-07-31,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,65.7565130260521,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3318.0,7.0, ,D1,5 EAST 196TH STREET                      ,            ,10468.0,50.0,0.0,50.0,10000.0,51896.0,1941.0,2.0,D1,0.0,2009-07-31,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,0.0,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3318.0,23.0, ,D1,2800 JEROME AVENUE                       ,            ,10468.0,78.0,0.0,78.0,16900.0,67320.0,1939.0,2.0,D1,5100000.0,2009-10-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,75.75757575757575,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3320.0,52.0, ,D9,2927 VALENTINE AVENUE                    ,            ,10458.0,55.0,1.0,56.0,18750.0,59320.0,1940.0,2.0,D1,0.0,2009-01-12,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,0.0,2009-12-01,12.0,2,2009.0,69.0
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3324.0,13.0, ,D1,66 WEST GUN HILL ROAD                    ,            ,10467.0,48.0,0.0,48.0,11514.0,51450.0,1926.0,2.0,D1,3000000.0,2009-03-19,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,58.30903790087464,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3324.0,14.0, ,D1,50 WEST GUN HILL ROAD                    ,            ,10467.0,49.0,0.0,49.0,15720.0,64400.0,1939.0,2.0,D1,3800000.0,2009-06-16,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,59.00621118012423,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3326.0,111.0, ,D1,29 EAST MOSHOLU PARKWAY                  ,            ,10467.0,31.0,0.0,31.0,5000.0,21000.0,1937.0,2.0,D1,2300000.0,2009-11-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,9.65,,109.52380952380952,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3356.0,85.0, ,D7,301 EAST GUN HILL ROAD                   ,            ,10467.0,31.0,3.0,34.0,7530.0,42324.0,2005.0,2.0,D7,0.0,2009-11-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,0.0,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,09  COOPS - WALKUP APARTMENTS               ,2,3326.0,45.0, ,C6,"91 EAST 208TH STREET, NUMER              ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1926.0,2.0,C6,250000.0,2009-12-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,09  COOPS - WALKUP APARTMENTS               ,2,3326.0,45.0, ,C6,"91 EAST 208TH STREET, M                  ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1926.0,2.0,C6,56600.0,2009-03-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,09  COOPS - WALKUP APARTMENTS               ,2,3347.0,43.0, ,C6,"3279 HULL AVENUE, 11                     ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1924.0,2.0,C6,28000.0,2009-07-14,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3280.0,13.0, ,D4,"2962 DECATUR AVENUE, 1F                  ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1940.0,2.0,D4,161634.0,2009-03-11,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-11-03,11.0,2,2009.0,69.0
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3280.0,13.0, ,D4,"2962 DECATUR AVENUE, 3F                  ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1940.0,2.0,D4,0.0,2009-08-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-03-08,3.0,2,2009.0,69.0
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3280.0,13.0, ,D4,"2962 DECATUR AVENUE, 1H                  ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1940.0,2.0,D4,136253.0,2009-08-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3281.0,1.0, ,D4,"325 EAST 201 STREET, 6C                  ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1950.0,2.0,D4,120000.0,2009-08-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-04-08,4.0,2,2009.0,59.0
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3281.0,1.0, ,D4,"325 EAST 201 STREET, 1A                  ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1950.0,2.0,D4,0.0,2009-09-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3281.0,1.0, ,D4,"325 EAST 201 STREET, 3E                  ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1950.0,2.0,D4,0.0,2009-09-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3281.0,1.0, ,D4,"325 EAST 201 STREET, 1C                  ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1950.0,2.0,D4,135000.0,2009-11-18,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3281.0,1.0, ,D4,"325 EAST 201ST STREET, 2F                ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1950.0,2.0,D4,117000.0,2009-12-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3282.0,7.0, ,D4,"2640 MARION AVENUE, 6H                   ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,64000.0,2009-09-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3284.0,48.0, ,D4,"2866 MARION AVENUE, 6H                   ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,111000.0,2009-04-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-03-04,3.0,2,2009.0,53.0
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3284.0,48.0, ,D4,"2866 MARION AVENUE, 1G                   ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,163000.0,2009-05-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3299.0,14.0, ,D4,"306 MOSHOLU PARKWAY, 3B                  ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1939.0,2.0,D4,75000.0,2009-09-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,1.0, ,D4,"3131 GRAND CONCOURSE, 6K                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,0.0,2009-01-13,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,1.0, ,D4,"3131 GRAND CONCOURSE, 8D                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,0.0,2009-01-13,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,1.0, ,D4,"3131 GRAND CONCOURSE, 4A                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,68000.0,2009-03-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,1.0, ,D4,"3131 GRAND CONCOURSE, 9K                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,20000.0,2009-07-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,1.0, ,D4,"3131 GRAND CONCOURSE, 9C                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,190500.0,2009-11-10,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-10-11,10.0,2,2009.0,53.0
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,44.0, ,D4,"3201 GRAND CONCOURSE, 4N                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,135000.0,2009-02-05,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-05-02,5.0,2,2009.0,46.0
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,44.0, ,D4,"3201 GRAND CONCOURSE, 2H                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,125000.0,2009-05-28,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,44.0, ,D4,"3201 GRAND CONCOURSE, 2E                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,168583.0,2009-07-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,44.0, ,D4,"3201 GRAND CONCOURSE, 5K                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,268942.0,2009-08-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,44.0, ,D4,"3201 GRAND CONCOURSE, 4J                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,182583.0,2009-09-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,44.0, ,D4,"3201 GRAND CONCOURSE, 6J                 ",            ,10468.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,160000.0,2009-09-25,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,138.0, ,D4,"190 E MOSHOLU PARKWAY S, 6B              ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1939.0,2.0,D4,120000.0,2009-06-19,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3311.0,138.0, ,D4,"190 EAST MOSHOLU PARKWAY, 6F             ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1939.0,2.0,D4,106000.0,2009-08-11,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-11-08,11.0,2,2009.0,70.0
2.0,BEDFORD PARK/NORWOOD     ,10  COOPS - ELEVATOR APARTMENTS             ,2,3313.0,69.0, ,D4,"3184 GRAND CONCOURSE, 2F                 ",            ,10458.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,150000.0,2009-05-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
